rev,phase,rotation_tick,sector,nibble,sync_mark,gap_byte,read_window,read_window_jitter_max,crc_error,sync_detect_rows,crc_error_rows,alloc_count,blocks_free,status
1541C,gcr,3,0,2,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541C,gcr,4,0,3,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541C,gcr,5,0,4,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541C,gcr,6,0,5,0,1,1,5,0,2,0,1,663,00,OK,00,00
1541C,gcr,7,1,0,1,0,1,5,0,3,0,1,663,00,OK,00,00
1541C,gcr,8,1,1,1,0,1,5,0,4,0,1,663,00,OK,00,00
1541C,gcr,9,1,2,0,0,1,5,0,4,0,2,662,00,OK,00,00
1541C,gcr,10,1,3,0,0,1,5,0,4,0,2,662,00,OK,00,00
1541C,gcr,11,1,4,0,0,2,5,0,4,0,2,662,00,OK,00,00
1541C,gcr,12,1,5,0,1,2,5,0,4,0,2,662,00,OK,00,00
1541C,gcr,13,2,0,1,0,2,5,0,5,0,2,662,00,OK,00,00
1541C,gcr,14,2,1,1,0,2,5,0,6,0,2,662,00,OK,00,00
1541C,gcr,15,2,2,0,0,2,5,0,6,0,3,661,00,OK,00,00
1541C,gcr,16,2,3,0,0,3,5,0,6,0,3,661,00,OK,00,00
1541C,gcr,17,2,4,0,0,3,5,0,6,0,3,661,00,OK,00,00
1541C,gcr,18,2,5,0,1,3,5,0,6,0,3,661,00,OK,00,00
1541C,gcr,19,3,0,1,0,3,5,0,7,0,3,661,00,OK,00,00
1541C,gcr,20,3,1,1,0,3,5,0,8,0,3,661,00,OK,00,00
1541C,gcr,21,3,2,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541C,gcr,22,3,3,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541C,gcr,23,3,4,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541C,gcr,24,3,5,0,1,0,5,0,8,0,4,660,00,OK,00,00
1541C,gcr,25,4,0,1,0,0,5,0,9,0,4,660,00,OK,00,00
1541C,gcr,26,4,1,1,0,1,5,0,10,0,4,660,00,OK,00,00
1541C,gcr,27,4,2,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541C,gcr,28,4,3,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541C,gcr,29,4,4,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541C,gcr,30,4,5,0,1,1,5,0,10,0,5,659,00,OK,00,00
1541C,gcr,31,5,0,1,0,2,5,0,11,0,5,659,00,OK,00,00
1541C,gcr,32,5,1,1,0,2,5,0,12,0,5,659,00,OK,00,00
1541C,gcr,33,5,2,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541C,gcr,34,5,3,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541C,gcr,35,5,4,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541C,gcr,36,5,5,0,1,3,5,0,12,0,6,658,00,OK,00,00
1541C,gcr,37,6,0,1,0,3,5,0,13,0,6,658,00,OK,00,00
1541C,gcr,38,6,1,1,0,3,5,0,14,0,6,658,00,OK,00,00
1541C,gcr,39,6,2,0,0,3,5,0,14,0,7,657,00,OK,00,00
1541C,gcr,40,6,3,0,0,3,5,0,14,0,7,657,00,OK,00,00
1541C,gcr,41,6,4,0,0,0,5,0,14,0,7,657,00,OK,00,00
1541C,gcr,42,6,5,0,1,0,5,0,14,0,7,657,00,OK,00,00
1541C,gcr,43,7,0,1,0,0,5,0,15,0,7,657,00,OK,00,00
1541C,gcr,44,7,1,1,0,0,5,0,16,0,7,657,00,OK,00,00
1541C,gcr,45,7,2,0,0,0,5,0,16,0,8,656,00,OK,00,00
1541C,gcr,46,7,3,0,0,1,5,1,16,1,8,656,00,OK,00,00
1541C,gcr,47,7,4,0,0,1,5,0,16,1,8,656,00,OK,00,00
1541C,gcr,48,7,5,0,1,1,5,0,16,1,8,656,00,OK,00,00
1541C,gcr,49,8,0,1,0,1,5,0,17,1,8,656,00,OK,00,00
1541C,gcr,50,8,1,1,0,1,5,0,18,1,8,656,00,OK,00,00
1541C,gcr,51,8,2,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541C,gcr,52,8,3,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541C,gcr,53,8,4,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541C,gcr,54,8,5,0,1,2,5,0,18,1,9,655,00,OK,00,00
1541C,gcr,55,9,0,1,0,2,5,0,19,1,9,655,00,OK,00,00
1541C,gcr,56,9,1,1,0,3,5,0,20,1,9,655,00,OK,00,00
1541C,gcr,57,9,2,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541C,gcr,58,9,3,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541C,gcr,59,9,4,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541C,gcr,60,9,5,0,1,3,5,0,20,1,10,654,00,OK,00,00
1541C,gcr,61,10,0,1,0,0,5,0,21,1,10,654,00,OK,00,00
1541C,gcr,62,10,1,1,0,0,5,0,22,1,10,654,00,OK,00,00
1541C,gcr,63,10,2,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541C,gcr,64,10,3,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541C,gcr,65,10,4,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541C,gcr,66,10,5,0,1,1,5,0,22,1,11,653,00,OK,00,00
1541C,gcr,67,11,0,1,0,1,5,0,23,1,11,653,00,OK,00,00
1541C,gcr,68,11,1,1,0,1,5,0,24,1,11,653,00,OK,00,00
1541C,gcr,69,11,2,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541C,gcr,70,11,3,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541C,gcr,71,11,4,0,0,2,5,0,24,1,12,652,00,OK,00,00
1541C,gcr,72,11,5,0,1,2,5,0,24,1,12,652,00,OK,00,00
1541C,gcr,73,12,0,1,0,2,5,0,25,1,12,652,00,OK,00,00
1541C,gcr,74,12,1,1,0,2,5,0,26,1,12,652,00,OK,00,00
1541C,gcr,75,12,2,0,0,2,5,0,26,1,13,651,00,OK,00,00
1541C,gcr,76,12,3,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541C,gcr,77,12,4,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541C,gcr,78,12,5,0,1,3,5,0,26,1,13,651,00,OK,00,00
1541C,gcr,79,13,0,1,0,3,5,0,27,1,13,651,00,OK,00,00
1541C,gcr,80,13,1,1,0,3,5,0,28,1,13,651,00,OK,00,00
1541C,gcr,81,13,2,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541C,gcr,82,13,3,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541C,gcr,83,13,4,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541C,gcr,84,13,5,0,1,0,5,0,28,1,14,650,00,OK,00,00
1541C,gcr,85,14,0,1,0,0,5,0,29,1,14,650,00,OK,00,00
1541C,gcr,86,14,1,1,0,1,5,0,30,1,14,650,00,OK,00,00
1541C,gcr,87,14,2,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541C,gcr,88,14,3,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541C,gcr,89,14,4,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541C,gcr,90,14,5,0,1,1,5,0,30,1,15,649,00,OK,00,00
1541C,gcr,91,15,0,1,0,2,5,0,31,1,15,649,00,OK,00,00
1541C,gcr,92,15,1,1,0,2,5,0,32,1,15,649,00,OK,00,00
1541C,gcr,93,15,2,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541C,gcr,94,15,3,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541C,gcr,95,15,4,0,1,2,5,0,32,1,16,648,00,OK,00,00
1541C,gcr,96,15,5,0,1,3,5,0,32,1,16,648,00,OK,00,00
1541II,gcr,1,0,0,1,0,0,0,0,1,0,0,664,00,OK,00,00
1541II,gcr,2,0,1,1,0,0,0,0,2,0,0,664,00,OK,00,00
1541II,gcr,3,0,2,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541II,gcr,4,0,3,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541II,gcr,5,0,4,0,0,0,0,0,2,0,1,663,00,OK,00,00
1541II,gcr,6,0,5,0,1,1,5,0,2,0,1,663,00,OK,00,00
1541II,gcr,7,1,0,1,0,1,5,0,3,0,1,663,00,OK,00,00
1541II,gcr,8,1,1,1,0,1,5,0,4,0,1,663,00,OK,00,00
1541II,gcr,9,1,2,0,0,1,5,0,4,0,2,662,00,OK,00,00
1541II,gcr,10,1,3,0,0,1,5,0,4,0,2,662,00,OK,00,00
1541II,gcr,11,1,4,0,0,2,5,0,4,0,2,662,00,OK,00,00
1541II,gcr,12,1,5,0,1,2,5,0,4,0,2,662,00,OK,00,00
1541II,gcr,13,2,0,1,0,2,5,0,5,0,2,662,00,OK,00,00
1541II,gcr,14,2,1,1,0,2,5,0,6,0,2,662,00,OK,00,00
1541II,gcr,15,2,2,0,0,2,5,0,6,0,3,661,00,OK,00,00
1541II,gcr,16,2,3,0,0,3,5,0,6,0,3,661,00,OK,00,00
1541II,gcr,17,2,4,0,0,3,5,0,6,0,3,661,00,OK,00,00
1541II,gcr,18,2,5,0,1,3,5,0,6,0,3,661,00,OK,00,00
1541II,gcr,19,3,0,1,0,3,5,0,7,0,3,661,00,OK,00,00
1541II,gcr,20,3,1,1,0,3,5,0,8,0,3,661,00,OK,00,00
1541II,gcr,21,3,2,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541II,gcr,22,3,3,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541II,gcr,23,3,4,0,0,0,5,0,8,0,4,660,00,OK,00,00
1541II,gcr,24,3,5,0,1,0,5,0,8,0,4,660,00,OK,00,00
1541II,gcr,25,4,0,1,0,0,5,0,9,0,4,660,00,OK,00,00
1541II,gcr,26,4,1,1,0,1,5,0,10,0,4,660,00,OK,00,00
1541II,gcr,27,4,2,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541II,gcr,28,4,3,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541II,gcr,29,4,4,0,0,1,5,0,10,0,5,659,00,OK,00,00
1541II,gcr,30,4,5,0,1,1,5,0,10,0,5,659,00,OK,00,00
1541II,gcr,31,5,0,1,0,2,5,0,11,0,5,659,00,OK,00,00
1541II,gcr,32,5,1,1,0,2,5,0,12,0,5,659,00,OK,00,00
1541II,gcr,33,5,2,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541II,gcr,34,5,3,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541II,gcr,35,5,4,0,0,2,5,0,12,0,6,658,00,OK,00,00
1541II,gcr,36,5,5,0,1,3,5,0,12,0,6,658,00,OK,00,00
1541II,gcr,37,6,0,1,0,3,5,0,13,0,6,658,00,OK,00,00
1541II,gcr,38,6,1,1,0,3,5,0,14,0,6,658,00,OK,00,00
1541II,gcr,39,6,2,0,0,3,5,0,14,0,7,657,00,OK,00,00
1541II,gcr,40,6,3,0,0,3,5,0,14,0,7,657,00,OK,00,00
1541II,gcr,41,6,4,0,0,0,5,0,14,0,7,657,00,OK,00,00
1541II,gcr,42,6,5,0,1,0,5,0,14,0,7,657,00,OK,00,00
1541II,gcr,43,7,0,1,0,0,5,0,15,0,7,657,00,OK,00,00
1541II,gcr,44,7,1,1,0,0,5,0,16,0,7,657,00,OK,00,00
1541II,gcr,45,7,2,0,0,0,5,0,16,0,8,656,00,OK,00,00
1541II,gcr,46,7,3,0,0,1,5,1,16,1,8,656,00,OK,00,00
1541II,gcr,47,7,4,0,0,1,5,0,16,1,8,656,00,OK,00,00
1541II,gcr,48,7,5,0,1,1,5,0,16,1,8,656,00,OK,00,00
1541II,gcr,49,8,0,1,0,1,5,0,17,1,8,656,00,OK,00,00
1541II,gcr,50,8,1,1,0,1,5,0,18,1,8,656,00,OK,00,00
1541II,gcr,51,8,2,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541II,gcr,52,8,3,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541II,gcr,53,8,4,0,0,2,5,0,18,1,9,655,00,OK,00,00
1541II,gcr,54,8,5,0,1,2,5,0,18,1,9,655,00,OK,00,00
1541II,gcr,55,9,0,1,0,2,5,0,19,1,9,655,00,OK,00,00
1541II,gcr,56,9,1,1,0,3,5,0,20,1,9,655,00,OK,00,00
1541II,gcr,57,9,2,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541II,gcr,58,9,3,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541II,gcr,59,9,4,0,0,3,5,0,20,1,10,654,00,OK,00,00
1541II,gcr,60,9,5,0,1,3,5,0,20,1,10,654,00,OK,00,00
1541II,gcr,61,10,0,1,0,0,5,0,21,1,10,654,00,OK,00,00
1541II,gcr,62,10,1,1,0,0,5,0,22,1,10,654,00,OK,00,00
1541II,gcr,63,10,2,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541II,gcr,64,10,3,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541II,gcr,65,10,4,0,0,0,5,0,22,1,11,653,00,OK,00,00
1541II,gcr,66,10,5,0,1,1,5,0,22,1,11,653,00,OK,00,00
1541II,gcr,67,11,0,1,0,1,5,0,23,1,11,653,00,OK,00,00
1541II,gcr,68,11,1,1,0,1,5,0,24,1,11,653,00,OK,00,00
1541II,gcr,69,11,2,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541II,gcr,70,11,3,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541II,gcr,71,11,4,0,0,2,5,0,24,1,12,652,00,OK,00,00
1541II,gcr,72,11,5,0,1,2,5,0,24,1,12,652,00,OK,00,00
1541II,gcr,73,12,0,1,0,2,5,0,25,1,12,652,00,OK,00,00
1541II,gcr,74,12,1,1,0,2,5,0,26,1,12,652,00,OK,00,00
1541II,gcr,75,12,2,0,0,2,5,0,26,1,13,651,00,OK,00,00
1541II,gcr,76,12,3,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541II,gcr,77,12,4,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541II,gcr,78,12,5,0,1,3,5,0,26,1,13,651,00,OK,00,00
1541II,gcr,79,13,0,1,0,3,5,0,27,1,13,651,00,OK,00,00
1541II,gcr,80,13,1,1,0,3,5,0,28,1,13,651,00,OK,00,00
1541II,gcr,81,13,2,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541II,gcr,82,13,3,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541II,gcr,83,13,4,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541II,gcr,84,13,5,0,1,0,5,0,28,1,14,650,00,OK,00,00
1541II,gcr,85,14,0,1,0,0,5,0,29,1,14,650,00,OK,00,00
1541II,gcr,86,14,1,1,0,1,5,0,30,1,14,650,00,OK,00,00
1541II,gcr,87,14,2,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541II,gcr,88,14,3,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541II,gcr,89,14,4,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541II,gcr,90,14,5,0,1,1,5,0,30,1,15,649,00,OK,00,00
1541II,gcr,91,15,0,1,0,2,5,0,31,1,15,649,00,OK,00,00
1541II,gcr,92,15,1,1,0,2,5,0,32,1,15,649,00,OK,00,00
1541II,gcr,93,15,2,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541II,gcr,94,15,3,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541II,gcr,95,15,4,0,1,2,5,0,32,1,16,648,00,OK,00,00
1541II,gcr,96,15,5,0,1,3,5,0,32,1,16,648,00,OK,00,00
